beginnen	worden	intrigeren	1964	1
hebben	vinden	behouden	1880	1
hebben	vinden	zitten	1895	1
hebben	wagen	op_roepen	1891	1
hebben	wagen	verheffen	1978	1
hebben	weigeren	in_nemen	1956	1
hebben	weigeren	maken	1959	1
hebben	wensen	hebben	1898	1
hebben	weten	beheersen	1931	1
hebben	weten	beveiligen	1847	1
hebben	weten	bewaren	1903	1
hebben	weten	bewerken	1869	1
hebben	weten	blijven	1909	1
hebben	weten	eigen_maken	1880	1
hebben	weten	geven	1907	1
hebben	weten	gv	1954	1
hebben	weten	handhaven	1954	1
hebben	weten	hoeden	1961	1
hebben	weten	houden	1934	1
hebben	weten	houden	1954	1
hebben	weten	krijgen	1992	1
hebben	weten	leggen	1938	1
hebben	weten	leggen	1964	1
hebben	weten	maken	1936	1
hebben	weten	na_bootsen	1910	1
hebben	weten	onttrekken	1982	1
hebben	weten	verdedigen	1992	1
hebben	weten	verkrijgen	1841	1
hebben	weten	verschaffen	1857	1
hebben	willen	aan_duiden	1982	1
hebben	willen	aan_klagen	1919	1
hebben	willen	aan_tonen	1890	1
hebben	willen	aan_wijzen	1840	1
hebben	willen	af_ronden	1989	1
hebben	willen	af_wijzen	1906	1
hebben	willen	affronteren	1949	1
hebben	willen	beginnen	1994	1
hebben	willen	behouden	1839	1
hebben	willen	belichamen	1946	1
hebben	willen	beweren	1994	1
hebben	willen	bezien	1995	1
hebben	willen	binnen_halen	1972	1
hebben	willen	brengen	1842	1
hebben	willen	brengen	1907	1
hebben	willen	denken	1841	1
hebben	willen	dichten	1957	1
hebben	willen	draaien	1978	1
hebben	willen	dringen	1928	1
hebben	willen	fietsen	1930	1
hebben	willen	formuleren	1994	1
hebben	willen	gaan	1906	1
hebben	willen	getuigen	1958	1
hebben	willen	geven	1903	1
hebben	willen	hebben	1978	1
hebben	willen	horen	1926	1
hebben	willen	houden	1933	1
hebben	willen	houden	1960	1
hebben	willen	houden	1970	1
hebben	willen	kopen	1919	1
hebben	willen	laten	1982	1
hebben	willen	leggen	1912	1
hebben	willen	leggen	1919	1
hebben	willen	leren	1935	1
hebben	willen	maken	1936	1
hebben	willen	mede_delen	1933	1
hebben	willen	meester_maken	1895	1
hebben	willen	missen	1874	1
hebben	willen	omhelzen	1925	1
hebben	willen	omvatten	1890	1
hebben	willen	onttrekken	1959	1
hebben	willen	scheppen	1992	1
hebben	willen	sparen	1847	1
hebben	willen	stellen	1931	1
hebben	willen	stellen	1945	1
hebben	willen	sterven	1926	1
hebben	willen	stoppen	1922	1
hebben	willen	strijden	1928	1
hebben	willen	toe_staan	1841	1
hebben	willen	toe_stemmen	1880	1
hebben	willen	uit_beelden	1938	1
hebben	willen	uit_geven	1995	1
hebben	willen	uit_stellen	1951	1
hebben	willen	vallen	1925	1
hebben	willen	verklaren	1869	1
hebben	willen	wassen	1922	1
hebben	willen	werken	1905	1
hebben	willen	weten	1935	1
hebben	willen	weten	1937	1
hebben	willen	weten	1961	1
hebben	willen	wreken	1964	1
hebben	willen	zeggen	1905	1
hebben	willen	zeggen	1925	1
hebben	willen	zeggen	1935	1
hebben	willen	zeggen	1968	1
hebben	willen	zetten	1982	1
hebben	willen	zien	1945	1
hebben	willen	zien	1972	1
hebben	willen	zijn	1928	1
hebben	willen	zijn	1931	1
hebben	willen	zijn	1963	1
hebben	zien	aan_komen	1902	1
hebben	zien	aan_komen	1978	1
hebben	zien	bevestigen	1843	1
hebben	zien	bidden	1841	1
hebben	zien	binnen_komen	1957	1
hebben	zien	concerteren	1977	1
hebben	zien	doen	1949	1
hebben	zien	drinken	1911	1
hebben	zien	kijken	1842	1
hebben	zien	komen	1964	1
hebben	zien	liggen	1997	1
hebben	zien	maken	1922	1
hebben	zien	maken	1964	1
hebben	zien	op_gaan	1860	1
hebben	zien	op_kijken	1922	1
hebben	zien	op_voeren	1913	1
hebben	zien	op_winden	1925	1
hebben	zien	over_halen	1964	1
hebben	zien	over_komen	1965	1
hebben	zien	roken	1922	1
hebben	zien	slaan	1905	1
hebben	zien	sluiten	1860	1
hebben	zien	sluiten	1880	1
hebben	zien	springen	1949	1
hebben	zien	staan	1919	1
hebben	zien	staan	1978	1
hebben	zien	uit_breken	1926	1
hebben	zien	uit_gaan	1842	1
hebben	zien	varen	1949	1
hebben	zien	veroveren	1919	1
hebben	zien	vertrekken	1911	1
hebben	zitten	af_vragen	1992	1
hebben	zitten	bidden	1930	1
hebben	zitten	gapen	1956	1
hebben	zitten	kaarten	1922	1
hebben	zitten	staren	1905	1
hebben	zitten	wachten	1960	1
hebben	zoeken	onderscheiden	1956	1
hebben	zullen	zien	1902	1
helpen	doen	passen	1985	1
hoeven	trachten	goed_maken	1875	1
hoeven	worden	brengen	1954	1
hoeven	worden	consolideren	1974	1
hoeven	worden	herinneren	1982	1
hoeven	worden	onderhouden	1924	1
hoeven	worden	op_sporen	1994	1
horen	hebben	begrijpen	1964	1
komen	doen	plaats_nemen	1971	1
komen	worden	nemen	1954	1
komen	zijn	verlaten	1898	1
kunnen	beginnen	in_halen	1898	1
kunnen	blijven	duren	1949	1
kunnen	blijven	duren	1953	1
kunnen	blijven	duren	1977	1
kunnen	blijven	gaan	1847	1
kunnen	blijven	genieten	1971	1
kunnen	blijven	maken	1970	1
kunnen	blijven	op_brengen	1953	1
kunnen	blijven	verbazen	1959	1
kunnen	blijven	vol_houden	1991	1
kunnen	blijven	voort_tieren	1875	1
kunnen	doen	begrijpen	1910	2
kunnen	doen	behoren	1874	1
kunnen	doen	beseffen	1979	1
kunnen	doen	betreuren	1869	1
kunnen	doen	buigen	1926	1
kunnen	doen	delen	1922	1
kunnen	doen	denken	1937	1
kunnen	doen	gaan	1978	1
kunnen	doen	gelden	1880	2
kunnen	doen	gelden	1890	1
kunnen	doen	gelden	1919	1
kunnen	doen	gelden	1972	1
kunnen	doen	op_nemen	1960	1
kunnen	doen	op_rukken	1880	1
kunnen	doen	rangschikken	1869	1
kunnen	doen	verbieden	1970	1
kunnen	doen	vermoeden	1869	1
kunnen	gaan	dansen	1895	1
kunnen	gaan	lezen	1991	1
kunnen	gaan	op_scheppen	1963	1
kunnen	gaan	praten	1880	1
kunnen	gaan	wandelen	1922	1
kunnen	gaan	zeggen	1905	1
kunnen	gaan	zien	1925	1
kunnen	gaan	zitten	1926	1
kunnen	hebben	af_doen	1840	1
kunnen	hebben	arbeiden	1940	1
kunnen	hebben	bedoelen	1994	1
kunnen	hebben	bedrijven	1956	1
kunnen	hebben	bestaan	1843	1
kunnen	hebben	bestaan	1988	1
kunnen	hebben	bevorderen	1951	1
kunnen	hebben	bij_dragen	1888	1
kunnen	hebben	bij_dragen	1951	1
kunnen	hebben	geven	1903	1
kunnen	hebben	hebben	1839	1
kunnen	hebben	hebben	1956	1
kunnen	hebben	hebben	1994	1
kunnen	hebben	houden	1951	1
kunnen	hebben	kennen	1961	1
kunnen	hebben	lezen	1943	1
kunnen	hebben	maken	1918	1
kunnen	hebben	ondergaan	1958	1
kunnen	hebben	op_lossen	1895	1
kunnen	hebben	over_hebben	1982	1
kunnen	hebben	tonen	1903	1
kunnen	hebben	zeggen	1918	1
kunnen	hebben	zien	1937	2
kunnen	hebben	zien	1994	1
kunnen	hebben	zitten	1846	1
kunnen	helpen	op_voeren	1946	1
kunnen	helpen	verhuizen	1918	1
kunnen	horen	stamelen	1930	1
kunnen	krijgen	doen	1918	1
kunnen	krijgen	doen	1951	1
kunnen	krijgen	doen	1959	1
kunnen	laten	aan_voelen	1964	1
kunnen	laten	bespieden	1978	1
kunnen	laten	dienen	1949	1
kunnen	laten	gaan	1928	1
kunnen	laten	gaan	1952	1
kunnen	laten	gelden	1951	1
kunnen	laten	geven	1926	1
kunnen	laten	in_schrijven	1982	1
kunnen	laten	kijken	1895	1
kunnen	laten	kijken	1970	1
kunnen	laten	rusten	1937	1
kunnen	laten	schilderen	1935	1
kunnen	laten	studeren	1997	1
kunnen	laten	varen	1860	1
kunnen	laten	varen	1869	1
kunnen	laten	weg_zinken	1980	1
kunnen	laten	wel_gevallen	1957	1
kunnen	laten	weten	1995	1
kunnen	laten	zien	1988	1
kunnen	laten	zwemmen	1951	1
kunnen	leren	begrijpen	1937	1
kunnen	leren	kennen	1891	1
kunnen	moeten	vooruit_komen	1911	1
kunnen	trachten	bepalen	1970	1
kunnen	trachten	maken	1934	1
kunnen	willen	teweeg_brengen	1874	1
kunnen	worden	aan_bieden	1994	1
kunnen	worden	aan_doen	1926	1
kunnen	worden	aan_duiden	1934	1
kunnen	worden	aan_duiden	1994	1
kunnen	worden	aan_gaan	1975	1
kunnen	worden	aan_halen	1895	1
kunnen	worden	aan_kondigen	1841	1
kunnen	worden	aan_merken	1846	1
kunnen	worden	aan_treffen	1979	1
kunnen	worden	aan_vallen	1895	1
kunnen	worden	aan_voeren	1975	1
kunnen	worden	aan_voeren	1979	1
kunnen	worden	aan_voeren	1980	1
kunnen	worden	aan_wenden	1874	1
kunnen	worden	aan_wenden	1890	1
kunnen	worden	aan_wenden	1920	2
kunnen	worden	aan_wenden	1979	1
kunnen	worden	aan_wijzen	1934	1
kunnen	worden	aan_zien	1959	1
kunnen	worden	aanschouwen	1951	1
kunnen	worden	achten	1841	1
kunnen	worden	achten	1905	2
kunnen	worden	achten	1934	1
kunnen	worden	achten	1952	1
kunnen	worden	af_draaien	1971	1
kunnen	worden	af_drukken	1979	1
kunnen	worden	af_leiden	1888	1
kunnen	worden	af_leiden	1905	1
kunnen	worden	af_leiden	1912	1
kunnen	worden	af_leiden	1992	1
kunnen	worden	af_lezen	1902	1
kunnen	worden	af_roepen	1938	1
kunnen	worden	af_splitsen	1975	1
kunnen	worden	af_wijken	1912	1
kunnen	worden	af_zonderen	1888	1
kunnen	worden	beantwoorden	1954	1
kunnen	worden	beantwoorden	1973	1
kunnen	worden	beantwoorden	1985	1
kunnen	worden	beantwoorden	1991	2
kunnen	worden	begrenzen	1975	1
kunnen	worden	begrijpen	1839	1
kunnen	worden	begrijpen	1874	1
kunnen	worden	begrijpen	1970	1
kunnen	worden	behandelen	1936	1
kunnen	worden	behandelen	1982	1
kunnen	worden	bekorten	1874	1
kunnen	worden	bekostigen	1951	1
kunnen	worden	belemmeren	1926	1
kunnen	worden	beletten	1926	1
kunnen	worden	beoefenen	1988	1
kunnen	worden	bepalen	1858	1
kunnen	worden	bepalen	1951	1
kunnen	worden	beproeven	1954	1
kunnen	worden	bereiken	1934	1
kunnen	worden	beschikken	1975	1
kunnen	worden	beschouwen	1880	1
kunnen	worden	beschouwen	1902	3
kunnen	worden	beschouwen	1934	1
kunnen	worden	beschouwen	1946	2
kunnen	worden	beschouwen	1964	1
kunnen	worden	beschouwen	1979	2
kunnen	worden	beschouwen	1985	1
kunnen	worden	beschouwen	1998	1
kunnen	worden	beschrijven	1874	2
kunnen	worden	beslissen	1975	1
kunnen	worden	besteden	1934	1
kunnen	worden	bestempelen	1985	1
kunnen	worden	bestrijden	1869	1
kunnen	worden	bestuderen	1933	1
kunnen	worden	bestuderen	1991	1
kunnen	worden	betwisten	1869	1
kunnen	worden	betwisten	1949	1
kunnen	worden	bevorderen	1934	1
kunnen	worden	bewaren	1903	1
kunnen	worden	bewonderen	1972	1
kunnen	worden	bezoedelen	1874	1
kunnen	worden	brengen	1959	1
kunnen	worden	brengen	1978	1
kunnen	worden	constateren	1970	1
kunnen	worden	constateren	1975	1
kunnen	worden	dekken	1952	1
kunnen	worden	delen	1979	1
kunnen	worden	delen	1999	1
kunnen	worden	denken	1895	1
kunnen	worden	denken	1959	1
kunnen	worden	doen	1888	1
kunnen	worden	doen	1904	1
kunnen	worden	doen	1952	1
kunnen	worden	doen	1988	1
kunnen	worden	dulden	1906	1
kunnen	worden	dwingen	1926	1
kunnen	worden	eisen	1858	1
kunnen	worden	experimenteren	1945	1
kunnen	worden	falsificeren	1979	1
kunnen	worden	financieren	1952	2
kunnen	worden	focaliseren	1985	1
kunnen	worden	gebruiken	1840	1
kunnen	worden	gebruiken	1918	1
kunnen	worden	gebruiken	1922	1
kunnen	worden	gebruiken	1955	1
kunnen	worden	gebruiken	1978	3
kunnen	worden	generaliseren	1994	1
kunnen	worden	genieten	1955	1
kunnen	worden	geven	1975	1
kunnen	worden	goed_keuren	1989	1
kunnen	worden	handhaven	1869	1
kunnen	worden	hanteren	1950	1
kunnen	worden	hechten	1869	1
kunnen	worden	herleiden	1980	1
kunnen	worden	herstellen	1908	1
kunnen	worden	herstellen	1946	1
kunnen	worden	hervinden	1980	1
kunnen	worden	hinderen	1926	1
kunnen	worden	houden	1952	2
kunnen	worden	illustreren	1902	1
kunnen	worden	illustreren	1988	1
kunnen	worden	in_brengen	1995	1
kunnen	worden	in_wisselen	1994	1
kunnen	worden	karakteriseren	1961	2
kunnen	worden	karakteriseren	1965	1
kunnen	worden	kennen	1874	2
kunnen	worden	kennen	1903	1
kunnen	worden	kenschetsen	1959	1
kunnen	worden	leggen	1951	1
kunnen	worden	leggen	1959	1
kunnen	worden	leggen	1981	1
kunnen	worden	lezen	1993	1
kunnen	worden	loochenen	1911	2
kunnen	worden	loochenen	1956	1
kunnen	worden	maken	1874	1
kunnen	worden	maken	1973	1
kunnen	worden	maken	1975	1
kunnen	worden	maken	1981	1
kunnen	worden	maken	1992	1
kunnen	worden	marcheren	1895	1
kunnen	worden	meten	1978	1
kunnen	worden	missen	1880	1
kunnen	worden	missen	1907	1
kunnen	worden	missen	1951	1
kunnen	worden	noemen	1840	1
kunnen	worden	noemen	1874	1
kunnen	worden	noemen	1903	1
kunnen	worden	noemen	1910	1
kunnen	worden	noemen	1951	1
kunnen	worden	noemen	1959	1
kunnen	worden	noemen	1982	1
kunnen	worden	om_zetten	1952	1
kunnen	worden	omhoog_stuwen	1980	1
kunnen	worden	omschrijven	1992	1
kunnen	worden	ondermijnen	1988	1
kunnen	worden	onderscheiden	1961	1
kunnen	worden	onderzoeken	1902	1
kunnen	worden	ontberen	1874	1
kunnen	worden	ontbinden	1951	1
kunnen	worden	ontkennen	1869	1
kunnen	worden	ontlenen	1912	1
kunnen	worden	op_dragen	1959	1
kunnen	worden	op_heffen	1971	1
kunnen	worden	op_lossen	1934	1
kunnen	worden	op_maken	1912	1
kunnen	worden	op_nemen	1937	1
kunnen	worden	op_nemen	1951	1
kunnen	worden	op_richten	1871	1
kunnen	worden	op_roepen	1906	1
kunnen	worden	op_roepen	1945	1
kunnen	worden	op_sturen	1994	1
kunnen	worden	op_vatten	1912	1
kunnen	worden	op_vatten	1961	1
kunnen	worden	op_vatten	1974	1
kunnen	worden	op_vatten	1985	1
kunnen	worden	over_brengen	1916	1
kunnen	worden	over_dragen	1912	2
kunnen	worden	over_laten	1905	1
kunnen	worden	over_laten	1994	1
kunnen	worden	over_lezen	1991	1
kunnen	worden	overschatten	1946	1
kunnen	worden	overschatten	1989	1
kunnen	worden	overschrijden	1961	1
kunnen	worden	overwinnen	1988	1
kunnen	worden	peilen	1972	1
kunnen	worden	plaatsen	1988	1
kunnen	worden	plegen	1895	1
kunnen	worden	realiseren	1994	1
kunnen	worden	regelen	1912	1
kunnen	worden	relativeren	1970	1
kunnen	worden	samen_brengen	1959	1
kunnen	worden	schatten	1931	1
kunnen	worden	schatten	1934	1
kunnen	worden	schatten	1959	1
kunnen	worden	scheiden	1975	1
kunnen	worden	schetsen	1839	1
kunnen	worden	schikken	1860	1
kunnen	worden	schrappen	1912	1
kunnen	worden	schrappen	1997	1
kunnen	worden	schrijven	1918	1
kunnen	worden	schuiven	1995	1
kunnen	worden	signaleren	1950	1
kunnen	worden	spelen	1956	1
kunnen	worden	splitsen	1975	1
kunnen	worden	spreken	1912	1
kunnen	worden	spreken	1934	1
kunnen	worden	spreken	1959	1
kunnen	worden	spreken	1997	1
kunnen	worden	steken	1911	1
kunnen	worden	stelen	1972	1
kunnen	worden	stellen	1847	1
kunnen	worden	stellen	1902	1
kunnen	worden	straffen	1959	1
kunnen	worden	tegen_gaan	1880	1
kunnen	worden	toe_geven	1869	1
kunnen	worden	toe_geven	1912	1
kunnen	worden	toe_juichen	1912	1
kunnen	worden	toe_meten	1956	1
kunnen	worden	toe_passen	1979	1
kunnen	worden	toe_passen	1994	1
kunnen	worden	toe_schrijven	1951	1
kunnen	worden	toe_zenden	1895	1
kunnen	worden	tornen	1980	1
kunnen	worden	troosten	1898	1
kunnen	worden	twijfelen	1970	1
kunnen	worden	twisten	1946	1
kunnen	worden	uit_breiden	1979	1
kunnen	worden	uit_denken	1846	1
kunnen	worden	uit_diepen	1968	1
kunnen	worden	uit_huwelijken	1951	1
kunnen	worden	uit_leggen	1982	1
kunnen	worden	uit_spreken	1880	1
kunnen	worden	uit_spreken	1985	1
kunnen	worden	uiten	1892	1
kunnen	worden	vast_leggen	1945	1
kunnen	worden	vast_stellen	1902	2
kunnen	worden	vast_stellen	1981	1
kunnen	worden	vast_stellen	1997	1
kunnen	worden	veranderen	1904	1
kunnen	worden	verbeteren	1979	1
kunnen	worden	verdedigen	1905	1
kunnen	worden	vereenzelvigen	1959	1
kunnen	worden	vergelijken	1860	1
kunnen	worden	vergelijken	1953	1
kunnen	worden	vergelijken	1954	1
kunnen	worden	vergoeden	1979	1
kunnen	worden	vergulden	1910	1
kunnen	worden	verhalen	1871	1
kunnen	worden	verhinderen	1895	1
kunnen	worden	verhinderen	1926	1
kunnen	worden	verklaren	1841	1
kunnen	worden	verklaren	1903	1
kunnen	worden	verklaren	1951	1
kunnen	worden	verklaren	1973	1
kunnen	worden	verklaren	1975	2
kunnen	worden	verklaren	1979	1
kunnen	worden	verklaren	1982	1
kunnen	worden	verklaren	1994	1
kunnen	worden	verklaren	1995	1
kunnen	worden	verkrijgen	1905	1
kunnen	worden	verkrijgen	1975	1
kunnen	worden	verlangen	1956	1
kunnen	worden	vermelden	1896	1
kunnen	worden	vermelden	1991	1
kunnen	worden	vernietigen	1946	1
kunnen	worden	veroordelen	1934	1
kunnen	worden	verrichten	1902	1
kunnen	worden	vervangen	1924	1
kunnen	worden	vervangen	1928	1
kunnen	worden	vervullen	1869	1
kunnen	worden	vervullen	1951	1
kunnen	worden	verwachten	1869	2
kunnen	worden	verwachten	1912	2
kunnen	worden	verwachten	1985	1
kunnen	worden	verwachten	1988	1
kunnen	worden	verwerken	1975	1
kunnen	worden	verwezenlijken	1959	1
kunnen	worden	verwijten	1994	1
kunnen	worden	verwijzen	1991	1
kunnen	worden	verwisselen	1954	1
kunnen	worden	verzachten	1978	1
kunnen	worden	verzekeren	1903	1
kunnen	worden	vinden	1839	1
kunnen	worden	vinden	1934	1
kunnen	worden	vinden	1951	1
kunnen	worden	voeren	1994	1
kunnen	worden	volbrengen	1985	1
kunnen	worden	voldoen	1912	1
kunnen	worden	volstaan	1912	1
kunnen	worden	voor_stellen	1880	1
kunnen	worden	voorbij_gaan	1975	1
kunnen	worden	voorbij_zien	1869	1
kunnen	worden	voorspellen	1945	1
kunnen	worden	waar_nemen	1896	1
kunnen	worden	waar_nemen	1912	1
kunnen	worden	waarderen	1934	1
kunnen	worden	wagen	1951	1
kunnen	worden	weer_geven	1975	1
kunnen	worden	weerleggen	1982	1
kunnen	worden	wekken	1926	1
kunnen	worden	wijten	1880	1
kunnen	worden	wijzen	1902	1
kunnen	worden	wijzigen	1945	1
kunnen	worden	wijzigen	1958	1
kunnen	worden	winnen	1880	1
kunnen	worden	zeggen	1858	1
kunnen	worden	zeggen	1869	2
kunnen	worden	zeggen	1874	1
kunnen	worden	zeggen	1956	1
kunnen	worden	zeggen	1964	1
kunnen	worden	zeggen	1993	1
kunnen	worden	zien	1951	1
kunnen	worden	zien	1980	1
kunnen	worden	zien	1986	1
kunnen	worden	zien	1992	1
kunnen	worden	zoeken	1871	1
kunnen	zeggen	schrijven	1928	1
kunnen	zien	lijden	1911	1
kunnen	zien	smoren	1910	1
kunnen	zien	vertonen	1912	1
kunnen	zijn	bedoelen	1918	1
kunnen	zijn	bedoelen	1961	1
kunnen	zijn	bedoelen	1994	1
kunnen	zijn	bezielen	1970	1
kunnen	zijn	beÃ¯nvloeden	1937	1
kunnen	zijn	bloot_stellen	1846	1
kunnen	zijn	doen	1922	1
kunnen	zijn	dreumel_toe	1910	1
kunnen	zijn	gebeuren	1840	1
kunnen	zijn	gebeuren	1918	1
kunnen	zijn	gebeuren	1974	1
kunnen	zijn	leren	1978	1
kunnen	zijn	liggen	1933	1
kunnen	zijn	ontgaan	1982	1
kunnen	zijn	ontlenen	1965	1
kunnen	zijn	ontstaan	1979	1
kunnen	zijn	stellen	1934	1
kunnen	zijn	stellen	1958	1
kunnen	zijn	vertrekken	1846	1
kunnen	zijn	wijten	1935	1
kunnen	zijn	worden	1903	1
kunnen	zijn	zijn	1846	1
kunnen	zijn	zijn	1933	1
kunnen	zijn	zijn	1978	1
kunnen	zijn	zijn	1982	1
laten	blijven	spelen	1954	1
laten	mogen	plaatsen	1908	1
laten	mogen	verontschuldigen	1860	1
laten	trachten	uiteen_zetten	1880	1
laten	willen	weg_moffelen	1910	1
laten	worden	geboren	1956	1
laten	zijn	liggen	1964	1
lijken	hebben	in_slikken	1919	1
lijken	moeten	zijn	1905	1
lijken	zijn	belanden	1991	1
lijken	zijn	schrijven	1985	1
lijken	zijn	verbeteren	1951	1
lijken	zijn	vergeten	1999	1
lijken	zijn	weg_lopen	1982	1
lijken	zullen	veranderen	1982	1
lopen	worden	af_leiden	1890	1
lopen	worden	verslijten	1956	1
menen	hebben	aan_stippen	1874	1
menen	hebben	af_doen	1874	1
menen	hebben	begraven	1869	1
menen	hebben	behalen	1875	1
menen	hebben	leren	1960	1
menen	hebben	ontdekken	1890	1
menen	hebben	overwinnen	1895	1
menen	hebben	treffen	1957	1
menen	hebben	vergissen	1964	1
menen	hebben	verrichten	1875	1
menen	hebben	vinden	1875	1
menen	hebben	vinden	1907	1
menen	hebben	vinden	1910	1
menen	hebben	vinden	1958	1
menen	hebben	voorkomen	1954	1
menen	hebben	waar_nemen	1985	1
menen	hebben	weer_vinden	1857	1
menen	hebben	zien	1902	1
menen	kunnen	beloeren	1922	1
menen	kunnen	besteden	1907	1
menen	kunnen	laten	1895	1
menen	kunnen	slingeren	1922	1
menen	kunnen	twijfelen	1918	1
menen	kunnen	verdienen	1858	1
menen	kunnen	verenigen	1948	1
menen	kunnen	verzekeren	1880	1
menen	moeten	beoordelen	1840	1
menen	moeten	geven	1909	1
menen	moeten	goed_maken	1910	1
menen	moeten	herhalen	1842	1
menen	moeten	houden	1842	1
menen	moeten	onthalen	1907	1
menen	moeten	op_maken	1902	1
menen	moeten	stellen	1943	1
menen	moeten	streven	1911	1
menen	moeten	verliezen	1978	1
menen	moeten	voegen	1860	1
menen	moeten	vrijwaren	1971	1
menen	moeten	weigeren	1841	1
menen	moeten	zwijgen	1948	1
menen	mogen	aan_matigen	1959	1
menen	mogen	af_leiden	1902	1
menen	mogen	nemen	1909	1
menen	mogen	nemen	1910	1
menen	mogen	omschrijven	1973	1
menen	mogen	vast_stellen	1917	1
menen	mogen	wagen	1917	1
menen	mogen	zeggen	1917	1
menen	mogen	zien	1924	1
menen	zijn	bestelen	1922	1
menen	zullen	verkrijgen	1874	1
moeten	blijven	beperken	1871	1
moeten	blijven	gaan	1991	1
moeten	blijven	kennen	1956	1
moeten	blijven	voelen	1916	1
moeten	blijven	volgen	1982	1
moeten	blijven	werken	1963	1
moeten	doen	blijken	1858	1
moeten	doen	leven	1960	1
moeten	doen	stralen	1908	1
moeten	doen	strekken	1890	1
moeten	doen	vallen	1880	2
